Time,Connectivity,Reachability
38.67,0,0.36
38.83,0,0.36
39.00,0,0.36
39.17,0,0.36
39.33,1,1.00
39.50,1,1.00
39.67,1,1.00
39.83,1,1.00
40.00,1,1.00
40.00,1,1.00
40.17,1,1.00
40.33,1,1.00
40.50,0,0.80
40.67,0,0.80
40.83,0,0.80
41.00,0,0.80
41.17,0,0.80
41.33,0,0.80
41.50,0,0.80
41.67,0,0.80
41.83,0,0.80
42.00,0,0.80
42.17,0,0.80
42.33,0,0.80
42.50,0,0.80
42.67,0,0.80
42.83,0,0.80
43.00,0,0.80
43.17,0,0.80
43.33,0,0.80
43.50,0,0.80
43.67,0,0.80
43.83,0,0.62
44.00,0,0.62
44.17,0,0.62
44.33,0,0.62
44.50,0,0.62
44.67,0,0.62
44.83,0,0.62
45.00,0,0.62
45.17,0,0.62
45.33,0,0.62
45.50,0,0.62
45.67,0,0.62
45.83,0,0.62
46.00,0,0.62
46.17,0,0.62
46.33,0,0.62
46.50,0,0.62
46.67,0,0.62
46.83,0,0.62
47.00,0,0.62
47.17,0,0.62
47.33,0,0.62
47.50,0,0.62
47.67,0,0.62
47.83,0,0.62
48.00,0,0.62
48.17,0,0.62
48.33,0,0.62
48.50,0,0.62
48.67,0,0.62
48.83,0,0.62
49.00,0,0.62
49.17,0,0.62
49.33,0,0.62
49.50,0,0.62
49.67,0,0.62
49.83,0,0.62
50.00,0,0.62
50.17,0,0.62
50.33,0,0.62
50.50,0,0.62
50.67,0,0.62
50.83,0,0.62
51.00,0,0.62
51.17,0,0.62
51.33,0,0.62
51.50,0,0.62
51.67,0,0.62
51.83,0,0.62
52.00,0,0.62
52.17,0,0.62
52.33,0,0.62
52.50,0,0.62
52.67,0,0.62
52.83,0,0.62
53.00,0,0.62
53.17,0,0.62
53.33,0,0.62
53.50,0,0.62
53.67,0,0.62
53.83,0,0.62
54.00,0,0.62
54.17,0,0.62
54.33,0,0.62
54.50,0,0.62
54.67,0,0.62
54.83,0,0.62
55.00,0,0.62
55.17,0,0.62
55.33,0,0.62
55.50,0,0.62
55.67,0,0.62
55.83,0,0.62
56.00,0,0.62
56.17,0,0.62
56.33,1,1.00
56.50,1,1.00
56.67,1,1.00
56.83,1,1.00
57.00,1,1.00
57.17,1,1.00
57.33,1,1.00
57.50,1,1.00
57.67,1,1.00
57.83,1,1.00
58.00,1,1.00
58.17,1,1.00
58.33,1,1.00
58.50,1,1.00
58.67,1,1.00
58.83,1,1.00
59.00,1,1.00
59.17,1,1.00
59.33,1,1.00
59.50,1,1.00
59.67,1,1.00
59.83,1,1.00
60.00,1,1.00
60.00,1,1.00
60.17,1,1.00
60.33,1,1.00
60.50,1,1.00
60.67,1,1.00
60.83,0,0.80
61.00,0,0.80
61.17,0,0.80
61.33,0,0.80
61.50,0,0.80
61.67,0,0.80
61.83,0,0.80
62.00,0,0.62
62.17,0,0.62
62.33,0,0.62
62.50,0,0.62
62.67,0,0.62
62.83,0,0.62
63.00,0,0.62
63.17,0,0.62
63.33,0,0.62
63.50,0,0.62
63.67,0,0.62
63.83,0,0.24
64.00,0,0.24
64.17,0,0.24
64.33,0,0.24
64.50,0,0.24
64.67,0,0.24
64.83,0,0.24
65.00,0,0.24
65.17,0,0.24
65.33,0,0.24
65.50,0,0.24
65.67,0,0.24
65.83,0,0.24
66.00,0,0.24
66.17,0,0.24
66.33,0,0.24
66.50,0,0.24
66.67,0,0.24
66.83,0,0.24
67.00,0,0.24
67.17,0,0.24
67.33,0,0.24
67.50,0,0.24
67.67,0,0.24
67.83,0,0.24
68.00,0,0.24
68.17,0,0.24
68.33,0,0.24
68.50,0,0.24
68.67,0,0.24
68.83,0,0.24
69.00,0,0.16
69.17,0,0.16
69.33,0,0.16
69.50,0,0.16
69.67,0,0.16
69.83,0,0.16
70.00,0,0.16
70.17,0,0.16
70.33,0,0.16
70.50,0,0.16
70.67,0,0.16
70.83,0,0.16
71.00,0,0.16
71.17,0,0.16
71.33,0,0.16
71.50,0,0.16
71.67,0,0.20
71.83,0,0.20
72.00,0,0.20
72.17,0,0.20
72.33,0,0.20
72.50,0,0.20
72.67,0,0.20
72.83,0,0.20
73.00,0,0.20
73.17,0,0.20
73.33,0,0.20
73.50,0,0.20
73.67,0,0.20
73.83,0,0.20
74.00,0,0.27
74.17,0,0.27
74.33,0,0.27
74.50,0,0.27
74.67,0,0.27
74.83,0,0.27
75.00,0,0.27
75.17,0,0.27
75.33,0,0.27
75.50,0,0.27
75.67,0,0.27
75.83,0,0.27
76.00,0,0.27
76.17,0,0.36
76.33,0,0.80
76.50,0,0.80
76.67,0,0.80
76.83,0,0.80
77.00,0,0.80
77.17,0,0.80
77.33,0,0.80
77.50,0,0.80
77.67,0,0.80
77.83,0,0.80
78.00,0,0.80
78.17,0,0.80
78.33,0,0.80
78.50,0,0.80
78.67,0,0.80
78.83,0,0.80
79.00,0,0.80
79.17,0,0.80
79.33,0,0.80
79.50,1,1.00
79.67,1,1.00
79.83,1,1.00
80.00,1,1.00
80.00,1,1.00
80.17,1,1.00
80.33,1,1.00
80.50,1,1.00
80.67,1,1.00
80.83,1,1.00
81.00,1,1.00
81.17,1,1.00
81.33,1,1.00
81.50,1,1.00
81.67,1,1.00
81.83,1,1.00
82.00,1,1.00
82.17,1,1.00
82.33,1,1.00
82.50,1,1.00
82.67,1,1.00
82.83,1,1.00
83.00,1,1.00
83.17,1,1.00
83.33,1,1.00
83.50,1,1.00
83.67,1,1.00
83.83,0,0.64
84.00,0,0.64
84.17,0,0.64
84.33,0,0.64
84.50,0,0.64
84.67,0,0.64
84.83,0,0.64
85.00,0,0.64
85.17,0,0.64
85.33,0,0.64
85.50,0,0.64
85.67,0,0.64
85.83,0,0.64
86.00,0,0.64
86.17,0,0.64
86.33,0,0.64
86.50,0,0.64
86.67,0,0.64
86.83,0,0.64
87.00,0,0.64
87.17,0,0.64
87.33,0,0.64
87.50,0,0.64
87.67,0,0.64
87.83,0,0.64
88.00,0,0.64
88.17,0,0.64
88.33,0,0.64
88.50,0,0.64
88.67,0,0.64
88.83,0,0.29
89.00,0,0.29
89.17,0,0.29
89.33,0,0.29
89.50,0,0.29
89.67,0,0.29
89.83,0,0.29
90.00,0,0.29
90.17,0,0.29
90.33,0,0.29
90.50,0,0.29
90.67,0,0.29
90.83,0,0.29
91.00,0,0.29
91.17,0,0.29
91.33,0,0.29
91.50,0,0.29
91.67,0,0.29
91.83,0,0.29
92.00,0,0.29
92.17,0,0.29
92.33,0,0.29
92.50,0,0.29
92.67,0,0.29
92.83,0,0.29
93.00,0,0.29
93.17,0,0.29
93.33,0,0.29
93.50,0,0.29
93.67,0,0.29
93.83,0,0.29
94.00,0,0.29
94.17,0,0.29
94.33,0,0.29
94.50,0,0.29
94.67,0,0.29
94.83,0,0.29
95.00,0,0.29
95.17,0,0.29
95.33,0,0.29
95.50,0,0.29
95.67,0,0.29
95.83,0,0.29
96.00,0,0.29
96.17,0,0.29
96.33,0,0.47
96.50,0,0.47
96.67,0,0.47
96.83,0,0.47
97.00,0,0.47
97.17,0,0.47
97.33,0,0.47
97.50,0,0.47
97.67,0,0.47
97.83,0,0.47
98.00,0,0.47
98.17,0,0.47
98.33,0,0.47
98.50,0,0.47
98.67,0,0.47
98.83,0,0.47
99.00,0,0.47
99.17,0,0.47
99.33,1,1.00
99.50,1,1.00
99.67,1,1.00
99.83,1,1.00
100.00,1,1.00
100.00,1,1.00
100.17,1,1.00
100.33,0,0.80
100.50,0,0.80
100.67,0,0.80
100.83,0,0.80
101.00,0,0.80
101.17,0,0.80
101.33,0,0.80
101.50,0,0.80
101.67,0,0.80
101.83,0,0.80
102.00,0,0.36
102.17,0,0.36
102.33,0,0.36
102.50,0,0.36
102.67,0,0.36
102.83,0,0.36
103.00,0,0.36
103.17,0,0.36
103.33,0,0.36
103.50,0,0.36
103.67,0,0.36
103.83,0,0.36
104.00,0,0.36
104.17,0,0.36
104.33,0,0.36
104.50,0,0.36
104.67,0,0.36
104.83,0,0.36
105.00,0,0.36
105.17,0,0.36
105.33,0,0.36
105.50,0,0.36
105.67,0,0.36
105.83,0,0.36
106.00,0,0.36
106.17,0,0.36
106.33,0,0.36
106.50,0,0.36
106.67,0,0.36
106.83,0,0.36
107.00,0,0.36
107.17,0,0.36
107.33,0,0.36
107.50,0,0.36
107.67,0,0.36
107.83,0,0.36
108.00,0,0.36
108.17,0,0.49
108.33,0,0.49
108.50,0,0.49
108.67,0,0.49
108.83,0,0.49
109.00,0,0.49
109.17,0,0.49
109.33,0,0.49
109.50,0,0.49
109.67,0,0.49
109.83,0,0.49
110.00,0,0.49
110.17,0,0.49
110.33,0,0.49
110.50,0,0.49
110.67,0,0.49
110.83,0,0.49
111.00,0,0.49
111.17,0,0.49
111.33,0,0.49
111.50,0,0.64
111.67,0,0.64
111.83,0,0.64
112.00,0,0.49
112.17,0,0.49
112.33,0,0.49
112.50,0,0.49
112.67,0,0.49
112.83,0,0.49
113.00,0,0.49
113.17,0,0.49
113.33,0,0.49
113.50,0,0.49
113.67,0,0.49
113.83,0,0.49
114.00,0,0.49
114.17,0,0.49
114.33,0,0.49
114.50,0,0.49
114.67,0,0.49
114.83,0,0.49
115.00,0,0.49
115.17,0,0.49
115.33,0,0.49
115.50,0,0.49
115.67,0,0.49
115.83,0,0.49
116.00,0,0.49
116.17,0,0.49
116.33,0,0.49
116.50,0,0.49
116.67,0,0.49
116.83,0,0.49
117.00,0,0.49
117.17,0,0.49
117.33,0,0.49
117.50,0,0.49
117.67,0,0.49
117.83,0,0.49
118.00,0,0.49
118.17,0,0.49
118.33,0,0.49
118.50,0,0.49
118.67,0,0.49
118.83,0,0.49
119.00,0,0.49
119.17,0,0.49
119.33,0,0.49
119.50,0,0.49
119.67,1,1.00
119.83,1,1.00
120.00,1,1.00
120.00,1,1.00
120.17,1,1.00
120.33,1,1.00
120.50,1,1.00
120.67,0,0.53
120.83,0,0.53
121.00,0,0.53
121.17,0,0.53
121.33,0,0.27
121.50,0,0.27
121.67,0,0.27
121.83,0,0.27
122.00,0,0.20
122.17,0,0.20
122.33,0,0.20
122.50,0,0.20
122.67,0,0.20
122.83,0,0.20
123.00,0,0.20
123.17,0,0.20
123.33,0,0.20
123.50,0,0.20
123.67,0,0.20
123.83,0,0.16
124.00,0,0.16
124.17,0,0.16
124.33,0,0.16
124.50,0,0.16
124.67,0,0.16
124.83,0,0.16
125.00,0,0.16
125.17,0,0.16
125.33,0,0.16
125.50,0,0.16
125.67,0,0.16
125.83,0,0.16
126.00,0,0.16
126.17,0,0.16
126.33,0,0.16
126.50,0,0.16
126.67,0,0.16
126.83,0,0.16
127.00,0,0.16
127.17,0,0.16
127.33,0,0.16
127.50,0,0.16
127.67,0,0.16
127.83,0,0.16
128.00,0,0.16
128.17,0,0.16
128.33,0,0.16
128.50,0,0.16
128.67,0,0.16
128.83,0,0.16
129.00,0,0.16
129.17,0,0.16
129.33,0,0.16
129.50,0,0.16
129.67,0,0.16
129.83,0,0.16
130.00,0,0.16
130.17,0,0.16
130.33,0,0.16
130.50,0,0.16
130.67,0,0.16
130.83,0,0.16
131.00,0,0.16
131.17,0,0.16
131.33,0,0.16
131.50,0,0.16
131.67,0,0.16
131.83,0,0.16
132.00,0,0.16
132.17,0,0.16
132.33,0,0.16
132.50,0,0.16
132.67,0,0.16
132.83,0,0.16
133.00,0,0.16
133.17,0,0.16
133.33,0,0.16
133.50,0,0.16
133.67,0,0.16
133.83,0,0.16
134.00,0,0.16
134.17,0,0.16
134.33,0,0.16
134.50,0,0.16
134.67,0,0.16
134.83,0,0.16
135.00,0,0.16
135.17,0,0.16
135.33,0,0.16
135.50,0,0.16
135.67,0,0.16
135.83,0,0.16
136.00,0,0.16
136.17,0,0.16
136.33,0,0.22
136.50,0,0.22
136.67,0,0.22
136.83,0,0.22
137.00,0,0.22
137.17,0,0.40
137.33,0,0.40
137.50,0,0.40
137.67,0,0.40
137.83,0,0.40
138.00,0,0.40
138.17,0,0.40
138.33,0,0.40
138.50,0,0.40
138.67,0,0.40
138.83,0,0.40
139.00,0,0.40
139.17,0,0.40
139.33,0,0.40
139.50,0,0.80
139.67,1,1.00
139.83,1,1.00
140.00,1,1.00
140.00,1,1.00
140.17,1,1.00
140.33,1,1.00
140.50,1,1.00
140.67,1,1.00
140.83,1,1.00
141.00,1,1.00
141.17,1,1.00
141.33,1,1.00
141.50,1,1.00
141.67,1,1.00
141.83,1,1.00
142.00,1,1.00
142.17,1,1.00
142.33,1,1.00
142.50,1,1.00
142.67,1,1.00
142.83,1,1.00
143.00,1,1.00
143.17,1,1.00
143.33,1,1.00
143.50,1,1.00
143.67,1,1.00
143.83,0,0.40
144.00,0,0.40
144.17,0,0.40
144.33,0,0.40
144.50,0,0.40
144.67,0,0.40
144.83,0,0.40
145.00,0,0.40
145.17,0,0.40
145.33,0,0.40
145.50,0,0.40
145.67,0,0.40
145.83,0,0.40
146.00,0,0.40
146.17,0,0.36
146.33,0,0.36
146.50,0,0.36
146.67,0,0.36
146.83,0,0.36
147.00,0,0.36
147.17,0,0.36
147.33,0,0.36
147.50,0,0.36
147.67,0,0.36
147.83,0,0.16
148.00,0,0.16
148.17,0,0.16
148.33,0,0.16
148.50,0,0.16
148.67,0,0.16
148.83,0,0.16
149.00,0,0.16
149.17,0,0.16
149.33,0,0.16
149.50,0,0.16
149.67,0,0.16
149.83,0,0.16
150.00,0,0.16
150.17,0,0.16
150.33,0,0.16
150.50,0,0.16
150.67,0,0.16
150.83,0,0.16
151.00,0,0.16
151.17,0,0.16
151.33,0,0.16
151.50,0,0.16
151.67,0,0.16
151.83,0,0.16
152.00,0,0.16
152.17,0,0.16
152.33,0,0.36
152.50,0,0.36
152.67,0,0.36
152.83,0,0.36
153.00,0,0.36
153.17,0,0.36
153.33,0,0.36
153.50,0,0.36
153.67,0,0.36
153.83,0,0.36
154.00,0,0.36
154.17,0,0.36
154.33,0,0.36
154.50,0,0.36
154.67,0,0.36
154.83,0,0.36
155.00,0,0.36
155.17,0,0.36
155.33,0,0.36
155.50,0,0.36
155.67,0,0.36
155.83,0,0.36
156.00,0,0.36
156.17,0,0.36
156.33,0,0.40
156.50,0,0.40
156.67,0,0.40
156.83,0,0.40
157.00,0,0.40
157.17,0,0.40
157.33,0,0.40
157.50,0,0.40
157.67,0,0.40
157.83,0,0.40
158.00,0,0.40
158.17,0,0.40
158.33,0,0.40
158.50,0,0.40
158.67,0,0.40
158.83,0,0.40
159.00,0,0.40
159.17,0,0.40
159.33,0,0.47
159.50,0,0.47
159.67,1,1.00
159.83,1,1.00
160.00,1,1.00
160.00,1,1.00
160.17,1,1.00
160.33,1,1.00
160.50,1,1.00
160.67,1,1.00
160.83,0,0.38
161.00,0,0.38
161.17,0,0.38
161.33,0,0.38
161.50,0,0.38
161.67,0,0.38
161.83,0,0.38
162.00,0,0.38
162.17,0,0.38
162.33,0,0.38
162.50,0,0.38
162.67,0,0.38
162.83,0,0.38
163.00,0,0.38
163.17,0,0.38
163.33,0,0.38
163.50,0,0.38
163.67,0,0.38
163.83,0,0.38
164.00,0,0.38
164.17,0,0.38
164.33,0,0.38
164.50,0,0.38
164.67,0,0.38
164.83,0,0.38
165.00,0,0.38
165.17,0,0.38
165.33,0,0.38
165.50,0,0.38
165.67,0,0.38
165.83,0,0.38
166.00,0,0.38
166.17,0,0.38
166.33,0,0.38
166.50,0,0.38
166.67,0,0.38
166.83,0,0.38
167.00,0,0.38
167.17,0,0.38
167.33,0,0.38
167.50,0,0.38
167.67,0,0.38
167.83,0,0.38
168.00,0,0.38
168.17,0,0.38
168.33,0,0.38
168.50,0,0.38
168.67,0,0.38
168.83,0,0.38
169.00,0,0.38
169.17,0,0.38
169.33,0,0.38
169.50,0,0.38
169.67,0,0.38
169.83,0,0.38
170.00,0,0.38
170.17,0,0.38
170.33,0,0.38
170.50,0,0.38
170.67,0,0.38
170.83,0,0.38
171.00,0,0.38
171.17,0,0.38
171.33,0,0.38
171.50,0,0.38
171.67,0,0.38
171.83,0,0.38
172.00,0,0.38
172.17,0,0.38
172.33,0,0.38
172.50,0,0.38
172.67,0,0.38
172.83,0,0.38
173.00,0,0.38
173.17,0,0.38
173.33,0,0.38
173.50,0,0.38
173.67,0,0.38
173.83,0,0.38
174.00,0,0.38
174.17,0,0.38
174.33,0,0.38
174.50,0,0.38
174.67,0,0.38
174.83,0,0.38
175.00,0,0.38
175.17,0,0.38
175.33,0,0.38
175.50,0,0.38
175.67,0,0.38
175.83,0,0.38
176.00,0,0.38
176.17,0,0.38
176.33,0,0.47
176.50,0,0.47
176.67,0,0.47
176.83,0,0.47
177.00,0,0.47
177.17,0,0.47
177.33,0,0.47
177.50,0,0.47
177.67,0,0.47
177.83,0,0.47
178.00,0,0.47
178.17,0,0.47
178.33,0,0.47
178.50,0,0.47
178.67,0,0.47
178.83,0,0.47
179.00,0,0.47
179.17,0,0.47
179.33,0,0.47
179.50,0,0.47
179.67,1,1.00
179.83,1,1.00
180.00,1,1.00
180.00,1,1.00
180.17,1,1.00
180.33,1,1.00
180.50,1,1.00
180.67,1,1.00
180.83,1,1.00
181.00,1,1.00
181.17,1,1.00
181.33,1,1.00
181.50,1,1.00
181.67,1,1.00
181.83,1,1.00
182.00,1,1.00
182.17,1,1.00
182.33,1,1.00
182.50,1,1.00
182.67,1,1.00
182.83,1,1.00
183.00,1,1.00
183.17,1,1.00
183.33,1,1.00
183.50,1,1.00
183.67,1,1.00
183.83,1,1.00
184.00,1,1.00
184.17,1,1.00
184.33,1,1.00
184.50,1,1.00
184.67,1,1.00
184.83,1,1.00
185.00,1,1.00
185.17,1,1.00
185.33,1,1.00
185.50,1,1.00
185.67,1,1.00
185.83,1,1.00
186.00,1,1.00
186.17,1,1.00
186.33,1,1.00
186.50,1,1.00
186.67,1,1.00
186.83,1,1.00
187.00,1,1.00
187.17,1,1.00
187.33,1,1.00
187.50,1,1.00
187.67,1,1.00
187.83,1,1.00
188.00,1,1.00
188.17,1,1.00
188.33,1,1.00
188.50,1,1.00
188.67,1,1.00
188.83,1,1.00
189.00,1,1.00
189.17,1,1.00
189.33,1,1.00
189.50,1,1.00
189.67,1,1.00
189.83,1,1.00
190.00,1,1.00
190.17,1,1.00
190.33,1,1.00
190.50,1,1.00
190.67,1,1.00
190.83,1,1.00
191.00,1,1.00
191.17,1,1.00
191.33,1,1.00
191.50,1,1.00
191.67,1,1.00
191.83,1,1.00
192.00,1,1.00
192.17,1,1.00
192.33,1,1.00
192.50,1,1.00
192.67,1,1.00
192.83,1,1.00
193.00,1,1.00
193.17,1,1.00
193.33,1,1.00
193.50,1,1.00
193.67,1,1.00
193.83,1,1.00
194.00,1,1.00
194.17,1,1.00
194.33,1,1.00
194.50,1,1.00
194.67,1,1.00
194.83,1,1.00
195.00,1,1.00
195.17,1,1.00
195.33,1,1.00
195.50,1,1.00
195.67,1,1.00
195.83,1,1.00
196.00,1,1.00
196.17,1,1.00
196.33,1,1.00
196.50,1,1.00
196.67,1,1.00
196.83,1,1.00
197.00,1,1.00
197.17,1,1.00
197.33,1,1.00
197.50,1,1.00
197.67,1,1.00
197.83,1,1.00
198.00,1,1.00
198.17,1,1.00
198.33,1,1.00
198.50,1,1.00
198.67,1,1.00
198.83,1,1.00
199.00,1,1.00
199.17,1,1.00
199.33,1,1.00
199.50,1,1.00
199.67,1,1.00
199.83,1,1.00
200.00,1,1.00
200.00,1,1.00
200.17,1,1.00
200.33,0,0.47
200.50,0,0.47
200.67,0,0.47
200.83,0,0.27
201.00,0,0.27
201.17,0,0.27
201.33,0,0.27
201.50,0,0.27
201.67,0,0.27
201.83,0,0.27
202.00,0,0.27
202.17,0,0.27
202.33,0,0.27
202.50,0,0.27
202.67,0,0.27
202.83,0,0.27
203.00,0,0.27
203.17,0,0.27
203.33,0,0.27
203.50,0,0.27
203.67,0,0.27
203.83,0,0.27
204.00,0,0.27
204.17,0,0.27
204.33,0,0.27
204.50,0,0.27
204.67,0,0.27
204.83,0,0.27
205.00,0,0.27
205.17,0,0.27
205.33,0,0.27
205.50,0,0.27
205.67,0,0.27
205.83,0,0.27
206.00,0,0.27
206.17,0,0.18
206.33,0,0.18
206.50,0,0.18
206.67,0,0.18
206.83,0,0.18
207.00,0,0.18
207.17,0,0.18
207.33,0,0.18
207.50,0,0.18
207.67,0,0.18
207.83,0,0.18
208.00,0,0.18
208.17,0,0.18
208.33,0,0.18
208.50,0,0.18
208.67,0,0.13
208.83,0,0.13
209.00,0,0.13
209.17,0,0.13
209.33,0,0.13
209.50,0,0.13
209.67,0,0.13
209.83,0,0.13
210.00,0,0.13
210.17,0,0.13
210.33,0,0.13
210.50,0,0.13
210.67,0,0.13
210.83,0,0.13
211.00,0,0.13
211.17,0,0.13
211.33,0,0.13
211.50,0,0.27
211.67,0,0.27
211.83,0,0.27
212.00,0,0.27
212.17,0,0.27
212.33,0,0.27
212.50,0,0.27
212.67,0,0.27
212.83,0,0.27
213.00,0,0.27
213.17,0,0.27
213.33,0,0.27
213.50,0,0.27
213.67,0,0.27
213.83,0,0.27
214.00,0,0.27
214.17,0,0.27
214.33,0,0.27
214.50,0,0.27
214.67,0,0.27
214.83,0,0.27
215.00,0,0.27
215.17,0,0.27
215.33,0,0.27
215.50,0,0.27
215.67,0,0.27
215.83,0,0.27
216.00,0,0.27
216.17,0,0.27
216.33,0,0.27
216.50,0,0.27
216.67,0,0.27
216.83,0,0.27
217.00,0,0.27
217.17,0,0.27
217.33,0,0.27
217.50,0,0.27
217.67,0,0.27
217.83,0,0.27
218.00,0,0.27
218.17,0,0.27
218.33,0,0.27
218.50,0,0.27
218.67,0,0.27
218.83,0,0.27
219.00,0,0.27
219.17,0,0.27
219.33,0,0.47
219.50,0,0.47
219.67,1,1.00
219.83,1,1.00
220.00,1,1.00
220.00,1,1.00
220.17,1,1.00
220.33,1,1.00
220.50,1,1.00
220.67,1,1.00
220.83,0,0.18
221.00,0,0.18
221.17,0,0.18
221.33,0,0.18
221.50,0,0.18
221.67,0,0.18
221.83,0,0.18
222.00,0,0.18
222.17,0,0.18
222.33,0,0.18
222.50,0,0.18
222.67,0,0.18
222.83,0,0.18
223.00,0,0.18
223.17,0,0.18
223.33,0,0.18
223.50,0,0.18
223.67,0,0.18
223.83,0,0.18
224.00,0,0.18
224.17,0,0.18
224.33,0,0.18
224.50,0,0.18
224.67,0,0.18
224.83,0,0.18
225.00,0,0.18
225.17,0,0.18
225.33,0,0.18
225.50,0,0.18
225.67,0,0.18
225.83,0,0.18
226.00,0,0.18
226.17,0,0.18
226.33,0,0.18
226.50,0,0.18
226.67,0,0.18
226.83,0,0.18
227.00,0,0.18
227.17,0,0.18
227.33,0,0.18
227.50,0,0.18
227.67,0,0.18
227.83,0,0.18
228.00,0,0.18
228.17,0,0.18
228.33,0,0.18
228.50,0,0.18
228.67,0,0.18
228.83,0,0.18
229.00,0,0.18
229.17,0,0.18
229.33,0,0.18
229.50,0,0.18
229.67,0,0.18
229.83,0,0.18
230.00,0,0.18
230.17,0,0.18
230.33,0,0.18
230.50,0,0.18
230.67,0,0.18
230.83,0,0.18
