# drones,matchingModel,contraction,alpha,distance,duration,disconnectedMoments,avg reachability
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,20,0.5317460317460317
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,9,0.7857142857142857
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,27,0.637065637065637
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,29,0.5907335907335908
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,39,0.4429678848283499
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,20,0.49603174603174605
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,30,0.6522702104097453
7,Min Sum,No-Contraction,0.0,400.0,22,0,1.0
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,33,0.5173745173745173
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,11,0.8301158301158301
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,40,0.49169435215946844
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,38,0.4252491694352159
7,Min Sum,No-Contraction,0.0,824.6211251235321,42,33,0.6337868480725624
7,Min Sum,No-Contraction,0.0,282.842712474619,16,12,0.4642857142857143
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,20,0.3611111111111111
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,21,0.6872586872586872
7,Min Sum,No-Contraction,0.0,800.0,41,38,0.43205574912891986
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,18,0.4603174603174603
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,37,0.5271317829457365
7,Min Sum,No-Contraction,0.0,565.685424949238,30,20,0.6841269841269841
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,6,0.9285714285714285
7,Min Sum,No-Contraction,0.0,632.4555320336759,33,29,0.47763347763347763
7,Min Sum,No-Contraction,0.0,1000.0,51,39,0.5630252100840336
7,Min Sum,No-Contraction,0.0,565.685424949238,30,24,0.49047619047619045
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,20,0.6031746031746031
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,38,0.45071982281284606
7,Min Sum,No-Contraction,0.0,600.0,31,28,0.5284178187403994
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,21,0.4246031746031746
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,21,0.5773809523809524
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,39,0.5083056478405316
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,34,0.359073359073359
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,40,0.3599114064230343
7,Min Sum,No-Contraction,0.0,1000.0,51,46,0.3006535947712418
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,21,0.3134920634920635
7,Min Sum,No-Contraction,0.0,282.842712474619,16,13,0.5952380952380952
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,7,0.8333333333333334
7,Min Sum,No-Contraction,0.0,400.0,22,19,0.4805194805194805
7,Min Sum,No-Contraction,0.0,565.685424949238,30,24,0.5047619047619047
7,Min Sum,No-Contraction,0.0,565.685424949238,30,24,0.5047619047619047
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,32,0.3564993564993565
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,39,0.22702104097452933
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,20,0.503968253968254
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,20,0.4682539682539682
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,33,0.4401544401544401
7,Min Sum,No-Contraction,0.0,894.4271909999159,45,42,0.35238095238095235
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,33,0.46718146718146714
7,Min Sum,No-Contraction,0.0,400.0,22,11,0.7402597402597402
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,28,0.6190476190476191
7,Min Sum,No-Contraction,0.0,1000.0,51,47,0.27450980392156865
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,17,0.611111111111111
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,32,0.5991140642303433
7,Min Sum,No-Contraction,0.0,824.6211251235321,42,39,0.30385487528344673
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,21,0.503968253968254
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,12,0.9025470653377631
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,39,0.4485049833887043
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,21,0.4246031746031746
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,19,0.5992063492063492
7,Min Sum,No-Contraction,0.0,565.685424949238,30,18,0.6063492063492063
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,21,0.5416666666666666
7,Min Sum,No-Contraction,0.0,565.685424949238,30,23,0.6349206349206349
7,Min Sum,No-Contraction,0.0,1131.370849898476,57,46,0.5580618212197159
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,25,0.5521235521235521
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,28,0.5057915057915058
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,21,0.7297297297297297
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,17,0.5753968253968255
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,34,0.44401544401544396
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,37,0.4850498338870432
7,Min Sum,No-Contraction,0.0,632.4555320336759,33,29,0.4978354978354978
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,20,0.39285714285714285
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,39,0.4673311184939092
7,Min Sum,No-Contraction,0.0,400.0,22,18,0.5194805194805195
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,30,0.5482625482625483
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,30,0.3848133848133848
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,21,0.5992063492063492
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,2,0.9778516057585825
7,Min Sum,No-Contraction,0.0,721.1102550927978,37,34,0.5057915057915058
7,Min Sum,No-Contraction,0.0,894.4271909999159,45,42,0.38306878306878306
7,Min Sum,No-Contraction,0.0,282.842712474619,16,10,0.8214285714285714
7,Min Sum,No-Contraction,0.0,565.685424949238,30,24,0.49523809523809526
7,Min Sum,No-Contraction,0.0,632.4555320336759,33,30,0.3246753246753247
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,38,0.4252491694352159
7,Min Sum,No-Contraction,0.0,848.5281374238571,43,29,0.6877076411960134
7,Min Sum,No-Contraction,0.0,632.4555320336759,33,21,0.6984126984126984
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,21,0.3452380952380952
7,Min Sum,No-Contraction,0.0,282.842712474619,16,0,1.0
7,Min Sum,No-Contraction,0.0,447.21359549995793,24,21,0.5515873015873015
