# drones,matchingModel,contraction,alpha,distance,duration,disconnectedMoments,avg reachability
7,Bottleneck,Full-Contraction,1.0,1104.0551328669685,68,0,1.0
7,Bottleneck,Full-Contraction,1.0,1310.3794496679166,72,0,1.0
7,Bottleneck,Full-Contraction,1.0,1520.7508690810823,76,0,1.0
7,Bottleneck,Full-Contraction,1.0,1520.7508690810823,76,0,1.0
7,Bottleneck,Full-Contraction,1.0,1554.2981308053118,84,0,1.0
7,Bottleneck,Full-Contraction,1.0,1079.6243044533958,68,0,1.0
7,Bottleneck,Full-Contraction,1.0,1651.2385332379747,82,0,1.0
7,Bottleneck,Full-Contraction,1.0,1201.3597738073508,67,0,1.0
7,Bottleneck,Full-Contraction,1.0,1520.7508690810823,76,0,1.0
7,Bottleneck,Full-Contraction,1.0,1418.8410905194671,76,0,1.0
7,Bottleneck,Full-Contraction,1.0,1418.8410905194671,76,0,1.0
7,Bottleneck,Full-Contraction,1.0,1386.7836864578244,69,0,1.0
7,Bottleneck,Full-Contraction,1.0,1357.1485894678885,68,0,1.0
7,Bottleneck,Full-Contraction,1.0,1146.536263319184,58,0,1.0
7,Bottleneck,Full-Contraction,1.0,1061.3803296635924,58,0,1.0
7,Bottleneck,Full-Contraction,1.0,1267.6574124801623,76,0,1.0
7,Bottleneck,Full-Contraction,1.0,1386.7836864578244,69,0,1.0
7,Bottleneck,Full-Contraction,1.0,1146.536263319184,62,0,1.0
7,Bottleneck,Full-Contraction,1.0,1418.8410905194671,71,0,1.0
7,Bottleneck,Full-Contraction,1.0,1165.747633918547,71,0,1.0
7,Bottleneck,Full-Contraction,1.0,1345.7315903554068,67,0,1.0
7,Bottleneck,Full-Contraction,1.0,1061.3803296635924,58,0,1.0
7,Bottleneck,Full-Contraction,1.0,1801.0199747665329,89,0,1.0
7,Bottleneck,Full-Contraction,1.0,1418.8410905194671,71,0,1.0
7,Bottleneck,Full-Contraction,1.0,1104.0551328669685,68,0,1.0
7,Bottleneck,Full-Contraction,1.0,1572.3371826420089,82,0,1.0
7,Bottleneck,Full-Contraction,1.0,989.6494318525906,68,0,1.0
7,Bottleneck,Full-Contraction,1.0,1201.3597738073508,60,0,1.0
7,Bottleneck,Full-Contraction,1.0,1079.6243044533958,58,0,1.0
7,Bottleneck,Full-Contraction,1.0,1688.6474734556623,84,0,1.0
7,Bottleneck,Full-Contraction,1.0,1267.6574124801623,76,0,1.0
7,Bottleneck,Full-Contraction,1.0,1386.7836864578244,71,0,1.0
7,Bottleneck,Full-Contraction,1.0,1386.7836864578244,69,0,1.0
7,Bottleneck,Full-Contraction,1.0,1172.1084583322468,68,0,1.0
7,Bottleneck,Full-Contraction,1.0,1201.3597738073508,60,0,1.0
7,Bottleneck,Full-Contraction,1.0,1029.251315475104,62,0,1.0
7,Bottleneck,Full-Contraction,1.0,1201.3597738073508,60,0,1.0
7,Bottleneck,Full-Contraction,1.0,1201.3597738073508,71,0,1.0
7,Bottleneck,Full-Contraction,1.0,1146.536263319184,62,0,1.0
7,Bottleneck,Full-Contraction,1.0,1418.8410905194671,76,0,1.0
7,Bottleneck,Full-Contraction,1.0,1386.7836864578244,69,0,1.0
7,Bottleneck,Full-Contraction,1.0,1104.0551328669685,68,0,1.0
7,Bottleneck,Full-Contraction,1.0,1104.0551328669685,68,0,1.0
7,Bottleneck,Full-Contraction,1.0,1554.2981308053118,77,0,1.0
7,Bottleneck,Full-Contraction,1.0,1386.7836864578244,69,0,1.0
7,Bottleneck,Full-Contraction,1.0,1357.1485894678885,80,0,1.0
7,Bottleneck,Full-Contraction,1.0,1146.536263319184,58,0,1.0
7,Bottleneck,Full-Contraction,1.0,1520.7508690810823,76,0,1.0
7,Bottleneck,Full-Contraction,1.0,1234.2012699266932,67,0,1.0
7,Bottleneck,Full-Contraction,1.0,1310.3794496679166,66,0,1.0
7,Bottleneck,Full-Contraction,1.0,1651.2385332379747,82,0,1.0
7,Bottleneck,Full-Contraction,1.0,1269.5534106141831,68,0,1.0
7,Bottleneck,Full-Contraction,1.0,1079.6243044533958,57,0,1.0
7,Bottleneck,Full-Contraction,1.0,1651.2385332379747,82,0,1.0
7,Bottleneck,Full-Contraction,1.0,1688.6474734556623,84,0,1.0
7,Bottleneck,Full-Contraction,1.0,1079.6243044533958,58,0,1.0
7,Bottleneck,Full-Contraction,1.0,1079.6243044533958,57,0,1.0
7,Bottleneck,Full-Contraction,1.0,1165.747633918547,71,0,1.0
7,Bottleneck,Full-Contraction,1.0,1310.3794496679166,66,0,1.0
7,Bottleneck,Full-Contraction,1.0,1310.3794496679166,66,0,1.0
7,Bottleneck,Full-Contraction,1.0,1934.0812457125937,96,0,1.0
7,Bottleneck,Full-Contraction,1.0,1418.8410905194671,76,0,1.0
