# drones,matchingModel,contraction,alpha,distance,duration,disconnectedMoments,avg reachability
5,Min Sum,Full-Contraction,1.0,1067.3517461546348,55,0,1.0
5,Min Sum,Full-Contraction,1.0,1306.476151587624,66,0,1.0
5,Min Sum,Full-Contraction,1.0,1061.1189014803642,54,0,1.0
5,Min Sum,Full-Contraction,1.0,906.476151587624,47,0,1.0
5,Min Sum,Full-Contraction,1.0,1525.5323351775223,76,0,1.0
5,Min Sum,Full-Contraction,1.0,932.9523031752481,48,0,1.0
5,Min Sum,Full-Contraction,1.0,996.6377747375758,54,0,1.0
5,Min Sum,Full-Contraction,1.0,1525.5323351775223,76,0,1.0
5,Min Sum,Full-Contraction,1.0,1136.9983361572324,58,0,1.0
5,Min Sum,Full-Contraction,1.0,1061.1189014803642,54,0,1.0
5,Min Sum,Full-Contraction,1.0,996.6377747375758,54,0,1.0
5,Min Sum,Full-Contraction,1.0,1061.1189014803642,54,0,1.0
5,Min Sum,Full-Contraction,1.0,932.9523031752481,49,0,1.0
5,Min Sum,Full-Contraction,1.0,1265.4763506417517,67,0,1.0
5,Min Sum,Full-Contraction,1.0,1329.9574773845402,75,0,1.0
5,Min Sum,Full-Contraction,1.0,1210.5191610971551,61,0,1.0
5,Min Sum,Full-Contraction,1.0,1061.1189014803642,54,0,1.0
5,Min Sum,Full-Contraction,1.0,1516.2660870195652,79,0,1.0
5,Min Sum,Full-Contraction,1.0,1498.7551836327393,75,0,1.0
5,Min Sum,Full-Contraction,1.0,1667.142633171915,83,0,1.0
5,Min Sum,Full-Contraction,1.0,1706.476151587624,85,0,1.0
5,Min Sum,Full-Contraction,1.0,1506.476151587624,75,0,1.0
5,Min Sum,Full-Contraction,1.0,1221.1946421521525,62,0,1.0
5,Min Sum,Full-Contraction,1.0,1306.476151587624,66,0,1.0
5,Min Sum,Full-Contraction,1.0,868.4711764324596,45,0,1.0
5,Min Sum,Full-Contraction,1.0,885.3168637886185,49,0,1.0
5,Min Sum,Full-Contraction,1.0,1306.476151587624,66,0,1.0
5,Min Sum,Full-Contraction,1.0,1396.8524195566647,70,0,1.0
5,Min Sum,Full-Contraction,1.0,714.4050118811017,48,0,1.0
5,Min Sum,Full-Contraction,1.0,1506.476151587624,75,0,1.0
5,Min Sum,Full-Contraction,1.0,1525.5323351775223,76,0,1.0
5,Min Sum,Full-Contraction,1.0,1210.5191610971551,61,0,1.0
5,Min Sum,Full-Contraction,1.0,1525.5323351775223,76,0,1.0
5,Min Sum,Full-Contraction,1.0,1061.1189014803642,54,0,1.0
5,Min Sum,Full-Contraction,1.0,714.4050118811017,46,0,1.0
5,Min Sum,Full-Contraction,1.0,868.4711764324596,45,0,1.0
5,Min Sum,Full-Contraction,1.0,1498.7551836327393,75,0,1.0
5,Min Sum,Full-Contraction,1.0,1516.2660870195652,79,0,1.0
5,Min Sum,Full-Contraction,1.0,1210.5191610971551,61,0,1.0
5,Min Sum,Full-Contraction,1.0,1506.476151587624,75,0,1.0
5,Min Sum,Full-Contraction,1.0,868.4711764324596,45,0,1.0
5,Min Sum,Full-Contraction,1.0,868.4711764324596,45,0,1.0
5,Min Sum,Full-Contraction,1.0,1306.476151587624,66,0,1.0
5,Min Sum,Full-Contraction,1.0,937.612260356422,48,0,1.0
5,Min Sum,Full-Contraction,1.0,1073.661039030691,55,0,1.0
5,Min Sum,Full-Contraction,1.0,1164.8739280471982,59,0,1.0
5,Min Sum,Full-Contraction,1.0,1029.494601987556,53,0,1.0
5,Min Sum,Full-Contraction,1.0,974.7477914437868,50,0,1.0
5,Min Sum,Full-Contraction,1.0,1022.9220983732843,53,0,1.0
5,Min Sum,Full-Contraction,1.0,937.612260356422,48,0,1.0
5,Min Sum,Full-Contraction,1.0,974.7477914437868,53,0,1.0
5,Min Sum,Full-Contraction,1.0,974.7477914437868,50,0,1.0
5,Min Sum,Full-Contraction,1.0,1073.661039030691,55,0,1.0
5,Min Sum,Full-Contraction,1.0,974.7477914437868,50,0,1.0
5,Min Sum,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Min Sum,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Min Sum,Full-Contraction,1.0,1137.612260356422,58,0,1.0
5,Min Sum,Full-Contraction,1.0,937.612260356422,48,0,1.0
5,Min Sum,Full-Contraction,1.0,974.7477914437868,55,0,1.0
5,Min Sum,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Min Sum,Full-Contraction,1.0,1354.8422214652205,68,0,1.0
5,Min Sum,Full-Contraction,1.0,1226.5621970026893,62,0,1.0
5,Min Sum,Full-Contraction,1.0,1029.494601987556,53,0,1.0
5,Min Sum,Full-Contraction,1.0,974.7477914437868,50,0,1.0
5,Min Sum,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Min Sum,Full-Contraction,1.0,1022.9220983732843,55,0,1.0
