# drones,matchingModel,contraction,alpha,distance,duration,disconnectedMoments,avg reachability
5,Bottleneck,Full-Contraction,1.0,1005.5723529201466,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,758.946638440411,40,0,1.0
5,Bottleneck,Full-Contraction,1.0,945.1587441694435,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,1148.8886816870593,58,0,1.0
5,Bottleneck,Full-Contraction,1.0,1148.8886816870593,60,0,1.0
5,Bottleneck,Full-Contraction,1.0,890.3179707079273,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,1005.5723529201466,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1422.5457040526292,72,0,1.0
5,Bottleneck,Full-Contraction,1.0,1148.8886816870593,60,0,1.0
5,Bottleneck,Full-Contraction,1.0,1252.1980673998821,69,0,1.0
5,Bottleneck,Full-Contraction,1.0,1460.5693034082099,74,0,1.0
5,Bottleneck,Full-Contraction,1.0,1263.2089692916313,64,0,1.0
5,Bottleneck,Full-Contraction,1.0,905.4380928916651,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,1067.3517461546348,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,952.1861617512595,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,844.9806198638839,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1067.3517461546348,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1089.8920333845133,56,0,1.0
5,Bottleneck,Full-Contraction,1.0,952.1861617512595,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,1148.8886816870593,64,0,1.0
5,Bottleneck,Full-Contraction,1.0,1330.2624651405824,67,0,1.0
5,Bottleneck,Full-Contraction,1.0,890.3179707079273,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,1260.3819410420151,67,0,1.0
5,Bottleneck,Full-Contraction,1.0,1005.5723529201466,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,952.1861617512595,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,952.1861617512595,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,1078.2664265526382,60,0,1.0
5,Bottleneck,Full-Contraction,1.0,1422.5457040526292,72,0,1.0
5,Bottleneck,Full-Contraction,1.0,890.3179707079273,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,1263.2089692916313,64,0,1.0
5,Bottleneck,Full-Contraction,1.0,952.1861617512595,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,952.1861617512595,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,1067.3517461546348,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1306.476151587624,66,0,1.0
5,Bottleneck,Full-Contraction,1.0,1061.1189014803642,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,868.4711764324596,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,1461.0512084347338,76,0,1.0
5,Bottleneck,Full-Contraction,1.0,932.9523031752481,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,996.6377747375758,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,1461.0512084347338,76,0,1.0
5,Bottleneck,Full-Contraction,1.0,1061.1189014803642,58,0,1.0
5,Bottleneck,Full-Contraction,1.0,932.9523031752481,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,996.6377747375758,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,1061.1189014803642,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,932.9523031752481,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,1265.4763506417517,67,0,1.0
5,Bottleneck,Full-Contraction,1.0,1498.7551836327393,75,0,1.0
5,Bottleneck,Full-Contraction,1.0,1000.1679790068449,61,0,1.0
5,Bottleneck,Full-Contraction,1.0,1061.1189014803642,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,1516.2660870195652,79,0,1.0
5,Bottleneck,Full-Contraction,1.0,1498.7551836327393,75,0,1.0
5,Bottleneck,Full-Contraction,1.0,1667.142633171915,83,0,1.0
5,Bottleneck,Full-Contraction,1.0,1706.476151587624,85,0,1.0
5,Bottleneck,Full-Contraction,1.0,1296.124969497314,75,0,1.0
5,Bottleneck,Full-Contraction,1.0,1221.1946421521525,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1306.476151587624,66,0,1.0
5,Bottleneck,Full-Contraction,1.0,868.4711764324596,45,0,1.0
5,Bottleneck,Full-Contraction,1.0,949.7979905314069,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,1306.476151587624,66,0,1.0
5,Bottleneck,Full-Contraction,1.0,1396.8524195566647,70,0,1.0
5,Bottleneck,Full-Contraction,1.0,932.9523031752481,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1498.7551836327393,75,0,1.0
5,Bottleneck,Full-Contraction,1.0,1461.0512084347338,76,0,1.0
5,Bottleneck,Full-Contraction,1.0,932.9523031752481,61,0,1.0
5,Bottleneck,Full-Contraction,1.0,1332.3712928138762,76,0,1.0
5,Bottleneck,Full-Contraction,1.0,1061.1189014803642,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,803.9900496896712,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,868.4711764324596,45,0,1.0
5,Bottleneck,Full-Contraction,1.0,1498.7551836327393,75,0,1.0
5,Bottleneck,Full-Contraction,1.0,1516.2660870195652,79,0,1.0
5,Bottleneck,Full-Contraction,1.0,1210.5191610971551,61,0,1.0
5,Bottleneck,Full-Contraction,1.0,1506.476151587624,75,0,1.0
5,Bottleneck,Full-Contraction,1.0,803.9900496896712,45,0,1.0
5,Bottleneck,Full-Contraction,1.0,868.4711764324596,45,0,1.0
5,Bottleneck,Full-Contraction,1.0,1306.476151587624,66,0,1.0
5,Bottleneck,Full-Contraction,1.0,937.612260356422,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1073.661039030691,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,962.6682599761564,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1029.494601987556,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,974.7477914437868,50,0,1.0
5,Bottleneck,Full-Contraction,1.0,835.224520712844,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,937.612260356422,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1029.494601987556,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,974.7477914437868,50,0,1.0
5,Bottleneck,Full-Contraction,1.0,1073.661039030691,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,974.7477914437868,50,0,1.0
5,Bottleneck,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,1137.612260356422,58,0,1.0
5,Bottleneck,Full-Contraction,1.0,937.612260356422,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1079.730074646296,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,1354.8422214652205,68,0,1.0
5,Bottleneck,Full-Contraction,1.0,1226.5621970026893,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1029.494601987556,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,974.7477914437868,50,0,1.0
5,Bottleneck,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,1073.661039030691,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1029.494601987556,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,1073.661039030691,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,974.7477914437868,50,0,1.0
5,Bottleneck,Full-Contraction,1.0,1039.0570035643402,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,1164.8739280471982,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1137.612260356422,58,0,1.0
5,Bottleneck,Full-Contraction,1.0,937.612260356422,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,937.612260356422,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1211.5895900075902,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1073.661039030691,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,937.612260356422,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1137.612260356422,58,0,1.0
5,Bottleneck,Full-Contraction,1.0,1029.494601987556,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,1073.661039030691,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1073.661039030691,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,920.1715000820507,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,1116.7233669541968,57,0,1.0
5,Bottleneck,Full-Contraction,1.0,920.1715000820507,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,825.5338214438448,43,0,1.0
5,Bottleneck,Full-Contraction,1.0,1116.7233669541968,57,0,1.0
5,Bottleneck,Full-Contraction,1.0,815.8431221748456,42,0,1.0
5,Bottleneck,Full-Contraction,1.0,815.8431221748456,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,815.8431221748456,43,0,1.0
5,Bottleneck,Full-Contraction,1.0,815.8431221748456,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,650.8503361502339,43,0,1.0
5,Bottleneck,Full-Contraction,1.0,927.9215610874228,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1176.2964695793646,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1013.2313991042851,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,815.8431221748456,42,0,1.0
5,Bottleneck,Full-Contraction,1.0,1196.8448780200636,60,0,1.0
5,Bottleneck,Full-Contraction,1.0,1176.2964695793646,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1314.7842849877934,66,0,1.0
5,Bottleneck,Full-Contraction,1.0,1287.9215610874228,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,927.9215610874228,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,896.1837857167709,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,887.9215610874228,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,920.1715000820507,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,1063.9703397616918,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,887.9215610874228,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,1032.7415351599552,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,920.1715000820507,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,1176.2964695793646,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1116.7233669541968,57,0,1.0
5,Bottleneck,Full-Contraction,1.0,1013.2313991042851,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1032.7415351599552,57,0,1.0
5,Bottleneck,Full-Contraction,1.0,815.8431221748456,42,0,1.0
5,Bottleneck,Full-Contraction,1.0,1063.9703397616918,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,920.1715000820507,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,1176.2964695793646,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1196.8448780200636,60,0,1.0
5,Bottleneck,Full-Contraction,1.0,1013.2313991042851,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1087.9215610874228,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,920.1715000820507,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,920.1715000820507,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,887.9215610874228,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,1294.2945103676766,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,861.6263691415206,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,897.2893361583843,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,1294.2945103676766,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,897.2893361583843,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,832.8082094155959,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,897.2893361583843,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,861.6263691415206,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,832.8082094155959,43,0,1.0
5,Bottleneck,Full-Contraction,1.0,1101.3353691403686,56,0,1.0
5,Bottleneck,Full-Contraction,1.0,1308.0816725492127,66,0,1.0
5,Bottleneck,Full-Contraction,1.0,886.2197768561405,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,897.2893361583843,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,1361.1894525398009,68,0,1.0
5,Bottleneck,Full-Contraction,1.0,1308.0816725492127,66,0,1.0
5,Bottleneck,Full-Contraction,1.0,1463.0922166158755,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,1470.8131845707603,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,1101.3353691403686,64,0,1.0
5,Bottleneck,Full-Contraction,1.0,1025.4559344635004,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,843.9607805437114,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,861.6263691415206,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,968.9581464537088,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,897.2893361583843,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,1185.5316751352887,60,0,1.0
5,Bottleneck,Full-Contraction,1.0,861.6263691415206,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,1308.0816725492127,66,0,1.0
5,Bottleneck,Full-Contraction,1.0,1294.2945103676766,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,886.2197768561405,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1185.5316751352887,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,897.2893361583843,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,968.9581464537088,49,0,1.0
5,Bottleneck,Full-Contraction,1.0,861.6263691415206,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,1308.0816725492127,66,0,1.0
5,Bottleneck,Full-Contraction,1.0,1361.1894525398009,68,0,1.0
5,Bottleneck,Full-Contraction,1.0,886.2197768561405,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1101.3353691403686,64,0,1.0
5,Bottleneck,Full-Contraction,1.0,861.6263691415206,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,861.6263691415206,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,914.1350235145433,54,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.1126628949987,71,0,1.0
5,Bottleneck,Full-Contraction,1.0,1174.3677532845018,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1024.4998779892558,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1174.3677532845018,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1301.1732559272687,71,0,1.0
5,Bottleneck,Full-Contraction,1.0,1174.3677532845018,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1301.1732559272687,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,1280.6248474865697,64,0,1.0
5,Bottleneck,Full-Contraction,1.0,1196.8448780200636,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,929.8621993510499,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1301.1732559272687,71,0,1.0
5,Bottleneck,Full-Contraction,1.0,1174.3677532845018,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1192.2499389946279,60,0,1.0
5,Bottleneck,Full-Contraction,1.0,929.8621993510499,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1137.06991306716,57,0,1.0
5,Bottleneck,Full-Contraction,1.0,1024.4998779892558,57,0,1.0
5,Bottleneck,Full-Contraction,1.0,889.609184276892,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1280.6248474865697,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,1133.0163276143458,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.1126628949987,74,0,1.0
5,Bottleneck,Full-Contraction,1.0,1577.3320954501758,79,0,1.0
5,Bottleneck,Full-Contraction,1.0,1174.3677532845018,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.1126628949987,71,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.1126628949987,71,0,1.0
5,Bottleneck,Full-Contraction,1.0,889.609184276892,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1024.4998779892558,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1301.1732559272687,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,1024.4998779892558,57,0,1.0
5,Bottleneck,Full-Contraction,1.0,1174.3677532845018,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.1126628949987,71,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.1126628949987,71,0,1.0
5,Bottleneck,Full-Contraction,1.0,1301.1732559272687,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,1192.2499389946279,60,0,1.0
5,Bottleneck,Full-Contraction,1.0,1301.1732559272687,65,0,1.0
5,Bottleneck,Full-Contraction,1.0,896.1837857167709,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.1126628949987,71,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.1126628949987,71,0,1.0
5,Bottleneck,Full-Contraction,1.0,1052.894816548479,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,965.685424949238,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.8039027185569,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,1012.899020449196,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,965.685424949238,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,965.685424949238,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1012.899020449196,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,894.4271909999159,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,1224.6211251235322,64,0,1.0
5,Bottleneck,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,1121.1102550927978,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1012.899020449196,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,1477.0329614269008,76,0,1.0
5,Bottleneck,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,1613.403974469018,80,0,1.0
5,Bottleneck,Full-Contraction,1.0,1647.213595499958,82,0,1.0
5,Bottleneck,Full-Contraction,1.0,1224.6211251235322,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,1168.3238505927557,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1247.213595499958,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,800.0,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,894.4271909999159,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,1247.213595499958,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,1341.6407864998737,67,0,1.0
5,Bottleneck,Full-Contraction,1.0,894.4271909999159,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,1419.8039027185569,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,921.1102550927978,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1294.4271909999159,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,1012.899020449196,52,0,1.0
5,Bottleneck,Full-Contraction,1.0,894.4271909999159,46,0,1.0
5,Bottleneck,Full-Contraction,1.0,847.2135954999579,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,1477.0329614269008,76,0,1.0
5,Bottleneck,Full-Contraction,1.0,921.1102550927978,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,1447.213595499958,73,0,1.0
5,Bottleneck,Full-Contraction,1.0,847.2135954999579,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,847.2135954999579,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,1247.213595499958,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,1164.8739280471982,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,815.8431221748456,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,896.1837857167709,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,815.8431221748456,43,0,1.0
5,Bottleneck,Full-Contraction,1.0,974.7477914437868,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,1201.898890738591,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,845.1204174249463,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,1201.898890738591,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1345.1515221962213,68,0,1.0
5,Bottleneck,Full-Contraction,1.0,1327.9215610874228,68,0,1.0
5,Bottleneck,Full-Contraction,1.0,974.7477914437868,58,0,1.0
5,Bottleneck,Full-Contraction,1.0,920.1715000820507,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,794.9715056386862,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,905.8744849857701,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1042.4322344289544,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,835.224520712844,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1063.9703397616918,55,0,1.0
5,Bottleneck,Full-Contraction,1.0,905.8744849857701,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,1201.898890738591,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1164.8739280471982,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,845.1204174249463,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,1073.661039030691,59,0,1.0
5,Bottleneck,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Bottleneck,Full-Contraction,1.0,1032.7415351599552,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,905.8744849857701,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,1201.898890738591,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Bottleneck,Full-Contraction,1.0,845.1204174249463,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,1127.9215610874228,58,0,1.0
5,Bottleneck,Full-Contraction,1.0,905.8744849857701,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,905.8744849857701,47,0,1.0
5,Bottleneck,Full-Contraction,1.0,794.9715056386862,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,937.612260356422,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,1211.911610777094,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1032.7415351599552,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,1185.9871688483638,60,0,1.0
5,Bottleneck,Full-Contraction,1.0,929.8621993510499,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,1314.7842849877934,67,0,1.0
5,Bottleneck,Full-Contraction,1.0,887.9215610874228,58,0,1.0
5,Bottleneck,Full-Contraction,1.0,1211.911610777094,62,0,1.0
5,Bottleneck,Full-Contraction,1.0,1013.2313991042851,53,0,1.0
5,Bottleneck,Full-Contraction,1.0,929.8621993510499,48,0,1.0
5,Bottleneck,Full-Contraction,1.0,924.2083981521541,58,0,1.0
5,Bottleneck,Full-Contraction,1.0,1206.5355772890628,61,0,1.0
