# drones,matchingModel,contraction,alpha,distance,duration,disconnectedMoments,avg reachability
6,Min Sum,Full-Contraction,1.0,1054.0925533894597,55,0,1.0
6,Min Sum,Full-Contraction,1.0,1225.684419336347,75,0,1.0
6,Min Sum,Full-Contraction,1.0,1078.8111219362913,59,0,1.0
6,Min Sum,Full-Contraction,1.0,1078.8111219362913,55,0,1.0
6,Min Sum,Full-Contraction,1.0,1147.0821179526724,58,0,1.0
6,Min Sum,Full-Contraction,1.0,1060.7736659894774,67,0,1.0
6,Min Sum,Full-Contraction,1.0,1197.8459207625501,74,0,1.0
6,Min Sum,Full-Contraction,1.0,1060.7736659894774,67,0,1.0
6,Min Sum,Full-Contraction,1.0,1225.684419336347,75,0,1.0
6,Min Sum,Full-Contraction,1.0,1188.6940514040368,67,0,1.0
6,Min Sum,Full-Contraction,1.0,1054.0925533894597,54,0,1.0
6,Min Sum,Full-Contraction,1.0,1273.6714870787973,75,0,1.0
6,Min Sum,Full-Contraction,1.0,1000.8019568131263,54,0,1.0
6,Min Sum,Full-Contraction,1.0,1273.6714870787973,75,0,1.0
6,Min Sum,Full-Contraction,1.0,1147.0821179526724,58,0,1.0
6,Min Sum,Full-Contraction,1.0,1342.1809513497642,81,0,1.0
6,Min Sum,Full-Contraction,1.0,1227.8394780823512,69,0,1.0
6,Min Sum,Full-Contraction,1.0,1060.7736659894774,67,0,1.0
6,Min Sum,Full-Contraction,1.0,1054.0925533894597,59,0,1.0
6,Min Sum,Full-Contraction,1.0,828.892447965977,54,0,1.0
6,Min Sum,Full-Contraction,1.0,1225.684419336347,75,0,1.0
6,Min Sum,Full-Contraction,1.0,1245.8329885050005,74,0,1.0
6,Min Sum,Full-Contraction,1.0,853.6110165128089,55,0,1.0
6,Min Sum,Full-Contraction,1.0,1078.8111219362913,55,0,1.0
6,Min Sum,Full-Contraction,1.0,1188.6940514040368,71,0,1.0
6,Min Sum,Full-Contraction,1.0,1333.9608391554102,69,0,1.0
6,Min Sum,Full-Contraction,1.0,870.2339480609631,55,0,1.0
6,Min Sum,Full-Contraction,1.0,1273.6714870787973,75,0,1.0
6,Min Sum,Full-Contraction,1.0,1060.7736659894774,67,0,1.0
6,Min Sum,Full-Contraction,1.0,1188.6940514040368,67,0,1.0
6,Min Sum,Full-Contraction,1.0,853.6110165128089,55,0,1.0
6,Min Sum,Full-Contraction,1.0,1139.5477872345584,71,0,1.0
6,Min Sum,Full-Contraction,1.0,1054.0925533894597,54,0,1.0
6,Min Sum,Full-Contraction,1.0,907.1047517277759,55,0,1.0
6,Min Sum,Full-Contraction,1.0,1139.5477872345584,71,0,1.0
6,Min Sum,Full-Contraction,1.0,1273.6714870787973,75,0,1.0
6,Min Sum,Full-Contraction,1.0,1028.1561559738268,53,0,1.0
6,Min Sum,Full-Contraction,1.0,1333.9608391554102,71,0,1.0
6,Min Sum,Full-Contraction,1.0,921.8820125291898,59,0,1.0
6,Min Sum,Full-Contraction,1.0,963.4939459805541,60,0,1.0
6,Min Sum,Full-Contraction,1.0,1188.6940514040368,67,0,1.0
6,Min Sum,Full-Contraction,1.0,1147.0821179526724,60,0,1.0
6,Min Sum,Full-Contraction,1.0,1147.0821179526724,60,0,1.0
6,Min Sum,Full-Contraction,1.0,1139.5477872345584,71,0,1.0
6,Min Sum,Full-Contraction,1.0,1246.6140481921598,63,0,1.0
6,Min Sum,Full-Contraction,1.0,1147.0821179526724,58,0,1.0
6,Min Sum,Full-Contraction,1.0,907.1047517277758,59,0,1.0
6,Min Sum,Full-Contraction,1.0,907.1047517277758,59,0,1.0
6,Min Sum,Full-Contraction,1.0,1093.1709909964084,69,0,1.0
6,Min Sum,Full-Contraction,1.0,1093.1709909964084,69,0,1.0
6,Min Sum,Full-Contraction,1.0,1273.6714870787973,75,0,1.0
6,Min Sum,Full-Contraction,1.0,963.4939459805541,62,0,1.0
6,Min Sum,Full-Contraction,1.0,1054.0925533894597,54,0,1.0
6,Min Sum,Full-Contraction,1.0,907.1047517277758,59,0,1.0
6,Min Sum,Full-Contraction,1.0,1054.0925533894597,54,0,1.0
6,Min Sum,Full-Contraction,1.0,870.2339480609631,53,0,1.0
6,Min Sum,Full-Contraction,1.0,1333.9608391554102,71,0,1.0
6,Min Sum,Full-Contraction,1.0,1227.8394780823512,69,0,1.0
6,Min Sum,Full-Contraction,1.0,1078.8111219362913,55,0,1.0
6,Min Sum,Full-Contraction,1.0,1093.1709909964084,69,0,1.0
6,Min Sum,Full-Contraction,1.0,1054.0925533894597,55,0,1.0
6,Min Sum,Full-Contraction,1.0,1078.8111219362913,60,0,1.0
6,Min Sum,Full-Contraction,1.0,1054.0925533894597,62,0,1.0
6,Min Sum,Full-Contraction,1.0,1333.9608391554102,71,0,1.0
6,Min Sum,Full-Contraction,1.0,1054.0925533894597,54,0,1.0
6,Min Sum,Full-Contraction,1.0,1061.3387554127685,54,0,1.0
6,Min Sum,Full-Contraction,1.0,1254.5505430010032,63,0,1.0
6,Min Sum,Full-Contraction,1.0,954.8196361357308,53,0,1.0
