# drones,matchingModel,contraction,alpha,distance,duration,disconnectedMoments,avg reachability
6,Min Sum,Optimal,0.44999999999999996,533.8885618219641,34,0,1.0
6,Min Sum,Optimal,0.6,1068.3940613651812,62,0,1.0
6,Min Sum,Optimal,0.7000000000000001,819.2409298898542,48,0,1.0
6,Min Sum,Optimal,0.0,400.0,22,0,1.0
6,Min Sum,Optimal,0.65,790.5694150420948,46,0,1.0
6,Min Sum,Optimal,0.35,737.8713159363064,43,0,1.0
6,Min Sum,Optimal,0.65,1029.046096513271,61,0,1.0
6,Min Sum,Optimal,0.5499999999999999,836.8750516555285,50,0,1.0
6,Min Sum,Optimal,0.6,1023.6362985489568,60,0,1.0
6,Min Sum,Optimal,0.6,908.294061270662,53,0,1.0
6,Min Sum,Optimal,0.5499999999999999,579.7509043642028,30,0,1.0
6,Min Sum,Optimal,0.49999999999999994,1039.4299479864128,58,0,1.0
6,Min Sum,Optimal,0.49999999999999994,551.234413374566,34,0,1.0
6,Min Sum,Optimal,0.44999999999999996,1016.9947799682303,57,0,1.0
6,Min Sum,Optimal,0.65,790.5694150420948,43,0,1.0
6,Min Sum,Optimal,0.6,1143.8798826165214,66,0,1.0
6,Min Sum,Optimal,0.6,1023.3345472033855,58,0,1.0
6,Min Sum,Optimal,0.49999999999999994,812.0897114675472,48,0,1.0
6,Min Sum,Optimal,0.25,695.1096952122016,39,0,1.0
6,Min Sum,Optimal,0.44999999999999996,518.5186394351103,33,0,1.0
6,Min Sum,Optimal,0.65,1048.879322900288,62,0,1.0
6,Min Sum,Optimal,0.65,1056.7198800361764,61,0,1.0
6,Min Sum,Optimal,0.44999999999999996,533.8885618219641,34,0,1.0
6,Min Sum,Optimal,0.39999999999999997,599.548637000912,34,0,1.0
6,Min Sum,Optimal,0.39999999999999997,882.7677520936656,51,0,1.0
6,Min Sum,Optimal,0.44999999999999996,996.2821470470773,51,0,1.0
6,Min Sum,Optimal,0.5499999999999999,591.3322695338527,37,0,1.0
6,Min Sum,Optimal,0.39999999999999997,994.7585547256928,55,0,1.0
6,Min Sum,Optimal,0.39999999999999997,762.5865884110143,45,0,1.0
6,Min Sum,Optimal,0.25,743.0650512301362,42,0,1.0
6,Min Sum,Optimal,0.5499999999999999,591.3322695338527,37,0,1.0
6,Min Sum,Optimal,0.8500000000000002,1074.011623530857,66,0,1.0
6,Min Sum,Optimal,0.44999999999999996,474.34164902525686,26,0,1.0
6,Min Sum,Optimal,0.39999999999999997,544.1518440112253,32,0,1.0
6,Min Sum,Optimal,0.6,966.6863849773715,58,0,1.0
6,Min Sum,Optimal,0.2,907.9016000734617,49,0,1.0
6,Min Sum,Optimal,0.49999999999999994,539.4055609681457,30,0,1.0
6,Min Sum,Optimal,0.35,946.4992961534442,51,0,1.0
6,Min Sum,Optimal,0.49999999999999994,670.0034690488716,41,0,1.0
6,Min Sum,Optimal,0.0,447.21359549995793,24,0,1.0
6,Min Sum,Optimal,0.44999999999999996,808.3538074524215,47,0,1.0
6,Min Sum,Optimal,0.65,805.2384106901884,50,0,1.0
6,Min Sum,Optimal,0.65,805.2384106901884,50,0,1.0
6,Min Sum,Optimal,0.35,809.8877480040593,46,0,1.0
6,Min Sum,Optimal,0.5499999999999999,773.6396279721012,40,0,1.0
6,Min Sum,Optimal,0.65,790.5694150420948,43,0,1.0
6,Min Sum,Optimal,0.8000000000000002,810.367147678804,52,0,1.0
6,Min Sum,Optimal,0.8000000000000002,810.367147678804,52,0,1.0
6,Min Sum,Optimal,0.6,894.7439098481016,54,0,1.0
6,Min Sum,Optimal,0.8000000000000002,998.8538594297991,62,0,1.0
6,Min Sum,Optimal,0.6,1084.8775849783488,62,0,1.0
6,Min Sum,Optimal,0.49999999999999994,700.9020636884838,43,0,1.0
6,Min Sum,Optimal,0.0,400.0,22,0,1.0
6,Min Sum,Optimal,0.7500000000000001,778.8244424435889,50,0,1.0
6,Min Sum,Optimal,0.0,400.0,22,0,1.0
6,Min Sum,Optimal,0.2,320.45469029599826,21,0,1.0
6,Min Sum,Optimal,0.25,900.3280558516045,48,0,1.0
6,Min Sum,Optimal,0.35,926.5540922062615,51,0,1.0
6,Min Sum,Optimal,0.0,400.0,22,0,1.0
6,Min Sum,Optimal,0.7500000000000001,975.410251051977,59,0,1.0
6,Min Sum,Optimal,0.5499999999999999,591.3322695338527,37,0,1.0
6,Min Sum,Optimal,0.35,617.988276547158,36,0,1.0
6,Min Sum,Optimal,0.7500000000000001,827.7717668456959,52,0,1.0
6,Min Sum,Optimal,0.49999999999999994,1022.5429741297451,55,0,1.0
6,Min Sum,Optimal,0.0,200.0,12,0,1.0
6,Min Sum,Optimal,0.5499999999999999,717.2632248122995,38,0,1.0
6,Min Sum,Optimal,0.2,707.3752927558635,38,0,1.0
