18,Bottleneck,No-Contraction,0.0,1028.2725941840388,52,39,0.6533433886375063
18,Bottleneck,No-Contraction,0.0,661.4488868376795,34,28,0.5642060745866974
18,Bottleneck,No-Contraction,0.0,1011.313528718816,51,47,0.5719595027553505
18,Bottleneck,No-Contraction,0.0,659.9862757144863,34,13,0.8194925028835064
18,Bottleneck,No-Contraction,0.0,924.9007458297983,47,39,0.5910165484633569
18,Bottleneck,No-Contraction,0.0,816.5914245736349,42,37,0.5631808278867103
18,Bottleneck,No-Contraction,0.0,876.8872501041666,45,32,0.4460421205519245
18,Bottleneck,No-Contraction,0.0,1152.1982086900994,58,39,0.6053639846743295
18,Bottleneck,No-Contraction,0.0,905.9893040800606,46,42,0.5798522307473715
18,Bottleneck,No-Contraction,0.0,859.4661277040781,44,39,0.5032679738562091
18,Bottleneck,No-Contraction,0.0,1299.1359364275265,65,45,0.6600301659125188
18,Bottleneck,No-Contraction,0.0,1009.1204160099537,51,41,0.5368448032807894
18,Bottleneck,No-Contraction,0.0,803.060505424001,41,33,0.5531643551729635
18,Bottleneck,No-Contraction,0.0,816.5123865426073,42,37,0.453781512605042
18,Bottleneck,No-Contraction,0.0,1344.7946776560773,67,44,0.6116476441322798
18,Bottleneck,No-Contraction,0.0,1029.8934256918008,52,40,0.5145801910507793
18,Bottleneck,No-Contraction,0.0,1262.2616968423754,63,45,0.6584707957256977
18,Bottleneck,No-Contraction,0.0,936.8606090505276,47,41,0.7263245723821444
18,Bottleneck,No-Contraction,0.0,538.8552866102538,28,24,0.48599439775910364
18,Bottleneck,No-Contraction,0.0,1327.2580889500591,66,58,0.45751633986928103
18,Bottleneck,No-Contraction,0.0,1328.7454014259185,66,55,0.7050901168548227
18,Bottleneck,No-Contraction,0.0,922.6022128908018,47,42,0.4299819218467529
18,Bottleneck,No-Contraction,0.0,671.5108703902578,35,29,0.450046685340803
18,Bottleneck,No-Contraction,0.0,1751.2705737904646,87,79,0.729697242881827
18,Bottleneck,No-Contraction,0.0,1099.5209166192255,55,45,0.44016636957813426
18,Bottleneck,No-Contraction,0.0,1200.9784011694057,60,36,0.6882352941176471
18,Bottleneck,No-Contraction,0.0,680.9025652121852,35,31,0.4562091503267974
18,Bottleneck,No-Contraction,0.0,1068.8014376602623,54,50,0.3861050593076737
18,Bottleneck,No-Contraction,0.0,697.048698551402,36,28,0.6043936092955701
18,Bottleneck,No-Contraction,0.0,1402.1745919008488,70,62,0.584126984126984
18,Bottleneck,No-Contraction,0.0,1518.4844203607615,75,68,0.6982135076252723
18,Bottleneck,No-Contraction,0.0,892.5581518237612,45,40,0.5265068990559187
18,Bottleneck,No-Contraction,0.0,1143.9678199815346,57,40,0.587203302373581
18,Bottleneck,No-Contraction,0.0,759.8508901758835,39,34,0.40824534942182
18,Bottleneck,No-Contraction,0.0,761.2282539364812,39,34,0.48215183509301157
18,Bottleneck,No-Contraction,0.0,1085.2115015734673,55,49,0.37183600713012477
18,Bottleneck,No-Contraction,0.0,667.6191935048638,35,23,0.8420168067226891
18,Bottleneck,No-Contraction,0.0,1471.518260577743,73,63,0.5149073327961321
18,Bottleneck,No-Contraction,0.0,1101.2278222058628,55,47,0.5355912061794414
18,Bottleneck,No-Contraction,0.0,1224.668772627489,61,55,0.3935497696346298
18,Bottleneck,No-Contraction,0.0,848.8181460019847,43,39,0.5370117039063688
18,Bottleneck,No-Contraction,0.0,1183.7470835562276,59,53,0.5249806137144123
18,Bottleneck,No-Contraction,0.0,938.5866958319317,48,44,0.4031862745098039
18,Bottleneck,No-Contraction,0.0,1030.5418360349754,52,44,0.43916540975364504
18,Bottleneck,No-Contraction,0.0,1591.3741713180948,79,56,0.5304873004053943
18,Bottleneck,No-Contraction,0.0,647.7170199049513,34,26,0.47597078046905034
18,Bottleneck,No-Contraction,0.0,1311.2783995617497,65,60,0.6175967823026647
18,Bottleneck,No-Contraction,0.0,675.7507960292891,35,22,0.5966386554621849
18,Bottleneck,No-Contraction,0.0,1484.2567140793724,74,59,0.5922098569157392
18,Bottleneck,No-Contraction,0.0,715.1642415167606,37,33,0.3838544426779721
18,Bottleneck,No-Contraction,0.0,1331.978165830797,66,61,0.6864725688255099
18,Bottleneck,No-Contraction,0.0,1389.711033024382,69,44,0.6839064128066685
18,Bottleneck,No-Contraction,0.0,981.1610148535293,50,42,0.5619607843137255
18,Bottleneck,No-Contraction,0.0,846.6039511029019,43,38,0.3701170390636875
18,Bottleneck,No-Contraction,0.0,1298.4586822574097,65,44,0.6552036199095023
18,Bottleneck,No-Contraction,0.0,1644.5374285122468,81,60,0.7095941257161301
18,Bottleneck,No-Contraction,0.0,847.7621718521281,43,29,0.771545827633379
18,Bottleneck,No-Contraction,0.0,907.048149437596,46,42,0.7058823529411764
18,Bottleneck,No-Contraction,0.0,630.877146942526,33,29,0.6060606060606061
18,Bottleneck,No-Contraction,0.0,1369.719653775595,68,62,0.33804306036139947
18,Bottleneck,No-Contraction,0.0,980.8308153801373,50,40,0.49686274509803924
18,Bottleneck,No-Contraction,0.0,1332.9321220730385,66,62,0.45107942166765697
18,Bottleneck,No-Contraction,0.0,991.1375818993861,50,40,0.5449673202614379
18,Bottleneck,No-Contraction,0.0,1319.7479946527849,66,48,0.5026737967914439
18,Bottleneck,No-Contraction,0.0,1235.9421820774858,62,43,0.5633565254058613
18,Bottleneck,No-Contraction,0.0,1475.3912910859988,73,48,0.6368520010744024
18,Bottleneck,No-Contraction,0.0,714.2514729723616,37,25,0.6398162868751104
18,Bottleneck,No-Contraction,0.0,771.7966984700945,40,36,0.5132352941176471
18,Bottleneck,No-Contraction,0.0,1670.2000801002762,83,54,0.5303567210016537
18,Bottleneck,No-Contraction,0.0,919.0638031344445,47,41,0.5691837018495342
18,Bottleneck,No-Contraction,0.0,465.34741306340067,25,20,0.6287581699346405
18,Bottleneck,No-Contraction,0.0,668.6718766270244,35,29,0.48067226890756304
18,Bottleneck,No-Contraction,0.0,1844.4531713063568,91,71,0.6033182503770739
18,Bottleneck,No-Contraction,0.0,1386.6800705899304,69,43,0.9051813962299896
18,Bottleneck,No-Contraction,0.0,1409.1456019649734,70,36,0.6993464052287581
18,Bottleneck,No-Contraction,0.0,369.7494037989384,20,16,0.5588235294117647
18,Bottleneck,No-Contraction,0.0,898.958998571644,46,34,0.6358340437624325
18,Bottleneck,No-Contraction,0.0,849.1223093931553,43,31,0.49156406748746007
18,Bottleneck,No-Contraction,0.0,1690.0238528218554,84,71,0.5748521630874572
18,Bottleneck,No-Contraction,0.0,2233.9386100782067,110,60,0.7672014260249554
18,Bottleneck,No-Contraction,0.0,1378.7239619212764,69,60,0.5566922421142371
18,Bottleneck,No-Contraction,0.0,1065.1692014680023,54,45,0.5118615347373517
18,Bottleneck,No-Contraction,0.0,1333.5021561965846,67,61,0.6438396254023997
18,Bottleneck,No-Contraction,0.0,1332.1632928794802,66,61,0.521489403842345
18,Bottleneck,No-Contraction,0.0,1561.718958888342,77,72,0.48637636872930995
18,Bottleneck,No-Contraction,0.0,1162.961183631397,58,48,0.4947036285778679
18,Bottleneck,No-Contraction,0.0,1361.5554071028337,68,62,0.5055747789311803
18,Bottleneck,No-Contraction,0.0,1319.9722685951597,66,56,0.5755595167359874
18,Bottleneck,No-Contraction,0.0,1724.3675196508093,85,73,0.5586312956555171
18,Bottleneck,No-Contraction,0.0,1615.264097612769,80,38,0.802124183006536
18,Bottleneck,No-Contraction,0.0,1751.1324296282687,87,80,0.4892194425662985
18,Bottleneck,No-Contraction,0.0,1198.1883899264114,60,55,0.5303921568627451
18,Bottleneck,No-Contraction,0.0,1258.2246716499021,63,52,0.6192551094511879
18,Bottleneck,No-Contraction,0.0,1734.3898732620553,86,70,0.6170390636874905
18,Bottleneck,No-Contraction,0.0,851.0957600938325,43,36,0.7595379236966104
18,Bottleneck,No-Contraction,0.0,1312.7209699197826,66,59,0.45860566448801743
18,Bottleneck,No-Contraction,0.0,588.6573690110868,31,27,0.46805819101834284
18,Bottleneck,No-Contraction,0.0,1854.959936269908,92,80,0.6348394430235862
18,Bottleneck,No-Contraction,0.0,934.0796933210639,47,36,0.8172715894868586
18,Bottleneck,No-Contraction,0.0,970.7282659231242,49,27,0.7936507936507936
